,Date,Time,Außentemperatur Aktuell[SYSTEM0],Wärmeanforderung Fernsteuerung (N1) Aktuell[SYSTEM0],Leistungsanforderung Fernsteuerung (N1) Aktuell[SYSTEM0],Istleistung Aktuell[WE0],Kesseltemperatur Aktuell[WE0],Wärmeleistung VPT Aktuell[WE0],Tageswärmemenge (Vortag) Gesamt[WE0],Tageswärmemenge (Vortag) Heizbetrieb[WE0],Tageswärmemenge (Vortag) Warmwasserbetrieb[WE0],Raumsolltemperatur Aktuell[HZK0],Unnamed: 12
1135,24.04.2022,22:39:48,16.0,0,0,0.0,38.0,1.1,25.9,25.9,0,21,
1136,24.04.2022,22:40:28,15.9,0,0,0.0,37.0,1.0,25.9,25.9,0,21,
1137,24.04.2022,22:41:08,15.9,0,0,0.0,36.2,0.8,25.9,25.9,0,21,
1138,24.04.2022,22:41:48,15.9,0,0,0.0,35.4,0.7,25.9,25.9,0,21,
1139,24.04.2022,22:42:28,15.9,0,0,0.0,34.8,0.7,25.9,25.9,0,21,
1140,24.04.2022,22:43:08,15.9,0,0,37.3,41.0,12.2,25.9,25.9,0,21,
1141,24.04.2022,22:43:48,15.9,0,0,16.7,42.8,3.5,25.9,25.9,0,21,
1142,24.04.2022,22:44:28,15.9,0,0,16.6,43.8,3.9,25.9,25.9,0,21,
1143,24.04.2022,22:45:08,15.9,0,0,20.6,44.8,2.0,25.9,25.9,0,21,
1144,24.04.2022,22:45:48,15.9,0,0,0.0,41.7,1.3,25.9,25.9,0,21,
1145,24.04.2022,22:46:29,15.9,0,0,0.0,40.3,1.5,25.9,25.9,0,21,
1146,24.04.2022,22:47:09,15.9,0,0,0.0,38.8,1.1,25.9,25.9,0,21,
1147,24.04.2022,22:47:49,15.9,0,0,0.0,37.7,1.1,25.9,25.9,0,21,
1148,24.04.2022,22:48:29,15.9,0,0,0.0,36.7,0.9,25.9,25.9,0,21,
1149,24.04.2022,22:49:09,15.9,0,0,0.0,35.9,0.8,25.9,25.9,0,21,
1150,24.04.2022,22:49:49,15.8,0,0,0.0,35.2,0.7,25.9,25.9,0,21,
1151,24.04.2022,22:50:28,15.9,0,0,41.0,40.9,11.6,25.9,25.9,0,21,
1152,24.04.2022,22:51:08,15.9,0,0,16.7,43.0,3.6,25.9,25.9,0,21,
1153,24.04.2022,22:51:48,15.8,0,0,16.7,44.0,3.8,25.9,25.9,0,21,
1154,24.04.2022,22:52:29,15.8,0,0,34.8,45.0,1.8,25.9,25.9,0,21,
1155,24.04.2022,22:53:09,15.8,0,0,0.0,42.1,1.4,25.9,25.9,0,21,
1156,24.04.2022,22:53:49,15.8,0,0,0.0,40.6,1.5,25.9,25.9,0,21,
1157,24.04.2022,22:54:28,15.8,0,0,0.0,39.0,1.2,25.9,25.9,0,21,
1158,24.04.2022,22:55:08,15.8,0,0,0.0,37.9,1.0,25.9,25.9,0,21,
1159,24.04.2022,22:55:48,15.8,0,0,0.0,36.9,0.9,25.9,25.9,0,21,
1160,24.04.2022,22:56:28,15.8,0,0,0.0,36.1,0.8,25.9,25.9,0,21,
1161,24.04.2022,22:57:08,15.8,0,0,0.0,35.4,0.7,25.9,25.9,0,21,
1162,24.04.2022,22:57:48,15.8,0,0,60.1,36.0,1.7,25.9,25.9,0,21,
1163,24.04.2022,22:58:28,15.8,0,0,17.2,42.8,5.1,25.9,25.9,0,21,
1164,24.04.2022,22:59:09,15.8,0,0,16.7,43.7,3.8,25.9,25.9,0,21,
1165,24.04.2022,22:59:49,15.8,0,0,16.7,44.5,4.0,25.9,25.9,0,21,
1166,24.04.2022,23:00:29,15.7,0,0,0.0,43.1,2.3,25.9,25.9,0,16,
1167,24.04.2022,23:01:08,15.7,0,0,0.0,40.8,1.3,25.9,25.9,0,16,
1168,24.04.2022,23:01:48,15.7,0,0,0.0,39.4,1.3,25.9,25.9,0,16,
1169,24.04.2022,23:02:28,15.7,0,0,0.0,38.1,1.1,25.9,25.9,0,16,
1170,24.04.2022,23:03:09,15.7,0,0,0.0,37.1,1.0,25.9,25.9,0,16,
1171,24.04.2022,23:03:49,15.6,0,0,0.0,36.2,0.8,25.9,25.9,0,16,
1172,24.04.2022,23:04:29,15.6,0,0,0.0,35.5,0.8,25.9,25.9,0,16,
1173,24.04.2022,23:05:09,15.6,0,0,0.0,34.9,0.7,25.9,25.9,0,16,
1174,24.04.2022,23:05:49,15.6,0,0,0.0,34.3,0.6,25.9,25.9,0,16,
1175,24.04.2022,23:06:29,15.5,0,0,0.0,33.8,0.5,25.9,25.9,0,16,
1176,24.04.2022,23:07:09,15.5,0,0,0.0,33.4,0.5,25.9,25.9,0,16,
1177,24.04.2022,23:07:49,15.5,0,0,0.0,33.0,0.4,25.9,25.9,0,16,
1178,24.04.2022,23:08:28,15.5,0,0,0.0,32.7,0.4,25.9,25.9,0,16,
1179,24.04.2022,23:09:09,15.5,0,0,0.0,32.5,0.3,25.9,25.9,0,16,
1180,24.04.2022,23:09:49,15.5,0,0,0.0,32.2,0.3,25.9,25.9,0,16,
1181,24.04.2022,23:10:29,15.5,0,0,0.0,32.1,0.3,25.9,25.9,0,16,
1182,24.04.2022,23:11:08,15.5,0,0,0.0,31.9,0.2,25.9,25.9,0,16,
1183,24.04.2022,23:11:48,15.5,0,0,0.0,31.7,0.2,25.9,25.9,0,16,
1184,24.04.2022,23:12:28,15.5,0,0,0.0,31.6,0.2,25.9,25.9,0,16,
1185,24.04.2022,23:13:08,15.5,0,0,0.0,31.5,0.2,25.9,25.9,0,16,
1186,24.04.2022,23:13:48,15.5,0,0,0.0,31.4,0.2,25.9,25.9,0,16,
1187,24.04.2022,23:14:29,15.5,0,0,0.0,31.3,0.1,25.9,25.9,0,16,
1188,24.04.2022,23:15:08,15.5,0,0,0.0,31.2,0.1,25.9,25.9,0,16,
1189,24.04.2022,23:15:48,15.5,0,0,0.0,31.1,0.1,25.9,25.9,0,16,
1190,24.04.2022,23:16:28,15.5,0,0,0.0,31.1,0.1,25.9,25.9,0,16,
1191,24.04.2022,23:17:08,15.5,0,0,0.0,31.0,0.1,25.9,25.9,0,16,
1192,24.04.2022,23:17:48,15.5,0,0,0.0,31.0,0.1,25.9,25.9,0,16,
1193,24.04.2022,23:18:28,15.4,0,0,0.0,30.9,0.1,25.9,25.9,0,16,
1194,24.04.2022,23:19:09,15.5,0,0,0.0,30.9,0.1,25.9,25.9,0,16,
1195,24.04.2022,23:19:49,15.5,0,0,0.0,30.9,0.1,25.9,25.9,0,16,
1196,24.04.2022,23:20:29,15.5,0,0,0.0,30.8,0.1,25.9,25.9,0,16,
1197,24.04.2022,23:21:08,15.4,0,0,0.0,30.8,0.1,25.9,25.9,0,16,
1198,24.04.2022,23:21:48,15.4,0,0,0.0,30.8,0.1,25.9,25.9,0,16,
1199,24.04.2022,23:22:28,15.4,0,0,0.0,30.7,0.1,25.9,25.9,0,16,
1200,24.04.2022,23:23:09,15.4,0,0,0.0,30.7,0.1,25.9,25.9,0,16,
1201,24.04.2022,23:23:49,15.4,0,0,0.0,30.7,0.0,25.9,25.9,0,16,
1202,24.04.2022,23:24:28,15.4,0,0,0.0,30.7,0.1,25.9,25.9,0,16,
1203,24.04.2022,23:25:08,15.4,0,0,0.0,30.7,0.0,25.9,25.9,0,16,
1204,24.04.2022,23:25:48,15.4,0,0,0.0,30.7,0.0,25.9,25.9,0,16,
1205,24.04.2022,23:26:28,15.4,0,0,0.0,30.7,0.1,25.9,25.9,0,16,
1206,24.04.2022,23:27:09,15.4,0,0,0.0,30.7,0.1,25.9,25.9,0,16,
1207,24.04.2022,23:27:49,15.4,0,0,0.0,30.6,0.1,25.9,25.9,0,16,
1208,24.04.2022,23:28:29,15.4,0,0,0.0,30.5,0.1,25.9,25.9,0,16,
1209,24.04.2022,23:29:08,15.4,0,0,0.0,30.4,0.1,25.9,25.9,0,16,
1210,24.04.2022,23:29:48,15.3,0,0,0.0,30.3,0.1,25.9,25.9,0,16,
1211,24.04.2022,23:30:28,15.3,0,0,0.0,30.2,0.2,25.9,25.9,0,16,
1212,24.04.2022,23:31:08,15.3,0,0,0.0,30.0,0.2,25.9,25.9,0,16,
1213,24.04.2022,23:31:48,15.3,0,0,0.0,29.9,0.2,25.9,25.9,0,16,
1214,24.04.2022,23:32:29,15.3,0,0,0.0,29.7,0.2,25.9,25.9,0,16,
1215,24.04.2022,23:33:08,15.3,0,0,0.0,29.5,0.2,25.9,25.9,0,16,
1216,24.04.2022,23:33:48,15.3,0,0,0.0,29.4,0.2,25.9,25.9,0,16,
1217,24.04.2022,23:34:28,15.3,0,0,0.0,29.2,0.2,25.9,25.9,0,16,
1218,24.04.2022,23:35:08,15.3,0,0,0.0,29.0,0.2,25.9,25.9,0,16,
1219,24.04.2022,23:35:48,15.3,0,0,0.0,28.9,0.2,25.9,25.9,0,16,
1220,24.04.2022,23:36:28,15.3,0,0,0.0,28.7,0.2,25.9,25.9,0,16,
1221,24.04.2022,23:37:08,15.3,0,0,0.0,28.5,0.2,25.9,25.9,0,16,
1222,24.04.2022,23:37:48,15.3,0,0,0.0,28.4,0.2,25.9,25.9,0,16,
1223,24.04.2022,23:38:28,15.3,0,0,0.0,28.2,0.2,25.9,25.9,0,16,
1224,24.04.2022,23:39:09,15.2,0,0,0.0,28.1,0.2,25.9,25.9,0,16,
1225,24.04.2022,23:39:49,15.2,0,0,0.0,28.0,0.2,25.9,25.9,0,16,
1226,24.04.2022,23:40:28,15.2,0,0,0.0,27.9,0.2,25.9,25.9,0,16,
1227,24.04.2022,23:41:09,15.2,0,0,0.0,27.7,0.2,25.9,25.9,0,16,
1228,24.04.2022,23:41:49,15.2,0,0,0.0,27.6,0.2,25.9,25.9,0,16,
1229,24.04.2022,23:42:29,15.2,0,0,0.0,27.5,0.2,25.9,25.9,0,16,
1230,24.04.2022,23:43:08,15.1,0,0,0.0,27.4,0.2,25.9,25.9,0,16,
1231,24.04.2022,23:43:48,15.1,0,0,0.0,27.0,1.4,25.9,25.9,0,16,
1232,24.04.2022,23:44:28,15.0,0,0,0.0,26.3,0.0,25.9,25.9,0,16,
1233,24.04.2022,23:45:09,15.0,0,0,0.0,28.4,0.0,25.9,25.9,0,16,
1234,24.04.2022,23:45:49,14.9,0,0,0.0,29.3,0.0,25.9,25.9,0,16,
1235,24.04.2022,23:46:29,14.8,0,0,0.0,30.1,0.0,25.9,25.9,0,16,
1236,24.04.2022,23:47:09,14.7,0,0,0.0,30.5,0.0,25.9,25.9,0,16,
1237,24.04.2022,23:47:49,14.7,0,0,0.0,30.3,0.7,25.9,25.9,0,16,
1238,24.04.2022,23:48:29,14.6,0,0,0.0,29.6,0.5,25.9,25.9,0,16,
1239,24.04.2022,23:49:09,14.6,0,0,0.0,28.9,0.5,25.9,25.9,0,16,
1240,24.04.2022,23:49:49,14.6,0,0,0.0,28.4,0.4,25.9,25.9,0,16,
1241,24.04.2022,23:50:29,14.5,0,0,0.0,27.9,0.3,25.9,25.9,0,16,
1242,24.04.2022,23:51:08,14.4,0,0,0.0,27.6,0.3,25.9,25.9,0,16,
1243,24.04.2022,23:51:48,14.3,0,0,0.0,27.4,0.3,25.9,25.9,0,16,
1244,24.04.2022,23:52:29,14.3,0,0,0.0,27.2,0.2,25.9,25.9,0,16,
1245,24.04.2022,23:53:09,14.2,0,0,0.0,27.0,0.2,25.9,25.9,0,16,
1246,24.04.2022,23:53:49,14.2,0,0,0.0,26.8,0.2,25.9,25.9,0,16,
1247,24.04.2022,23:54:28,14.2,0,0,0.0,26.7,0.2,25.9,25.9,0,16,
1248,24.04.2022,23:55:08,14.2,0,0,0.0,26.6,0.2,25.9,25.9,0,16,
1249,24.04.2022,23:55:48,14.1,0,0,0.0,26.5,0.2,25.9,25.9,0,16,
1250,24.04.2022,23:56:29,14.1,0,0,0.0,26.4,0.2,25.9,25.9,0,16,
1251,24.04.2022,23:57:09,14.0,0,0,0.0,26.3,0.2,25.9,25.9,0,16,
1252,24.04.2022,23:57:49,14.0,0,0,0.0,26.2,0.2,25.9,25.9,0,16,
1253,24.04.2022,23:58:29,14.0,0,0,0.0,26.1,0.2,25.9,25.9,0,16,
1254,24.04.2022,23:59:09,13.9,0,0,0.0,26.4,0.0,25.9,25.9,0,16,
1255,24.04.2022,23:59:49,13.9,0,0,0.0,27.8,0.0,25.9,25.9,0,16,
1256,25.04.2022,00:00:29,13.9,0,0,0.0,29.8,0.0,36.6,36.6,0,16,
1257,25.04.2022,00:01:09,13.8,0,0,0.0,30.8,0.0,36.6,36.6,0,16,
1258,25.04.2022,00:01:49,13.8,0,0,0.0,31.6,0.0,36.6,36.6,0,16,
1259,25.04.2022,00:02:28,13.8,0,0,0.0,31.9,0.2,36.6,36.6,0,16,
1260,25.04.2022,00:03:09,13.7,0,0,0.0,31.1,0.6,36.6,36.6,0,16,
1261,25.04.2022,00:03:49,13.7,0,0,0.0,30.2,1.3,36.6,36.6,0,16,
1262,25.04.2022,00:04:29,13.7,0,0,0.0,28.6,0.7,36.6,36.6,0,16,
1263,25.04.2022,00:05:09,13.6,0,0,0.0,27.8,0.6,36.6,36.6,0,16,
1264,25.04.2022,00:05:49,13.6,0,0,0.0,27.2,0.0,36.6,36.6,0,16,
1265,25.04.2022,00:06:29,13.6,0,0,0.0,27.8,0.0,36.6,36.6,0,16,
1266,25.04.2022,00:07:09,13.6,0,0,0.0,28.3,0.4,36.6,36.6,0,16,
1267,25.04.2022,00:07:49,13.6,0,0,0.0,27.6,0.7,36.6,36.6,0,16,
1268,25.04.2022,00:08:29,13.6,0,0,0.0,26.9,0.1,36.6,36.6,0,16,
1269,25.04.2022,00:09:09,13.5,0,0,0.0,27.5,0.0,36.6,36.6,0,16,
1270,25.04.2022,00:09:49,13.5,0,0,0.0,28.3,0.1,36.6,36.6,0,16,
1271,25.04.2022,00:10:29,13.5,0,0,0.0,27.6,0.9,36.6,36.6,0,16,
1272,25.04.2022,00:11:09,13.5,0,0,0.0,26.8,0.0,36.6,36.6,0,16,
1273,25.04.2022,00:11:49,13.4,0,0,0.0,27.7,0.0,36.6,36.6,0,16,
1274,25.04.2022,00:12:29,13.4,0,0,0.0,28.3,0.4,36.6,36.6,0,16,
1275,25.04.2022,00:13:09,13.4,0,0,0.0,27.4,0.8,36.6,36.6,0,16,
1276,25.04.2022,00:13:49,13.4,0,0,0.0,27.3,0.0,36.6,36.6,0,16,
1277,25.04.2022,00:14:29,13.5,0,0,0.0,28.2,0.0,36.6,36.6,0,16,
1278,25.04.2022,00:15:09,13.4,0,0,0.0,27.8,1.1,36.6,36.6,0,16,
1279,25.04.2022,00:15:49,13.4,0,0,0.0,26.9,0.0,36.6,36.6,0,16,
1280,25.04.2022,00:16:29,13.4,0,0,0.0,28.1,0.0,36.6,36.6,0,16,
1281,25.04.2022,00:17:09,13.4,0,0,0.0,28.1,1.2,36.6,36.6,0,16,
1282,25.04.2022,00:17:49,13.4,0,0,0.0,26.8,0.0,36.6,36.6,0,16,
1283,25.04.2022,00:18:29,13.4,0,0,0.0,27.9,0.0,36.6,36.6,0,16,
1284,25.04.2022,00:19:09,13.4,0,0,0.0,28.1,1.0,36.6,36.6,0,16,
1285,25.04.2022,00:19:49,13.4,0,0,0.0,26.9,0.0,36.6,36.6,0,16,
1286,25.04.2022,00:20:29,13.4,0,0,0.0,27.6,0.0,36.6,36.6,0,16,
1287,25.04.2022,00:21:09,13.4,0,0,0.0,28.0,0.7,36.6,36.6,0,16,
1288,25.04.2022,00:21:49,13.4,0,0,0.0,26.9,0.7,36.6,36.6,0,16,
1289,25.04.2022,00:22:29,13.4,0,0,0.0,27.2,0.0,36.6,36.6,0,16,
1290,25.04.2022,00:23:09,13.4,0,0,0.0,27.8,0.1,36.6,36.6,0,16,
1291,25.04.2022,00:23:49,13.4,0,0,0.0,27.1,0.9,36.6,36.6,0,16,
1292,25.04.2022,00:24:29,13.4,0,0,0.0,26.8,0.0,36.6,36.6,0,16,
1293,25.04.2022,00:25:09,13.4,0,0,0.0,27.7,0.0,36.6,36.6,0,16,
1294,25.04.2022,00:25:49,13.4,0,0,0.0,27.4,1.0,36.6,36.6,0,16,
1295,25.04.2022,00:26:29,13.4,0,0,0.0,26.6,0.0,36.6,36.6,0,16,
1296,25.04.2022,00:27:09,13.4,0,0,0.0,27.6,0.0,36.6,36.6,0,16,
1297,25.04.2022,00:27:49,13.4,0,0,0.0,27.5,1.0,36.6,36.6,0,16,
1298,25.04.2022,00:28:29,13.4,0,0,0.0,26.5,0.0,36.6,36.6,0,16,
1299,25.04.2022,00:29:09,13.4,0,0,0.0,27.4,0.0,36.6,36.6,0,16,
1300,25.04.2022,00:29:49,13.4,0,0,0.0,27.5,1.0,36.6,36.6,0,16,
1301,25.04.2022,00:30:29,13.4,0,0,0.0,26.5,0.0,36.6,36.6,0,16,
1302,25.04.2022,00:31:09,13.4,0,0,0.0,27.3,0.0,36.6,36.6,0,16,
1303,25.04.2022,00:31:49,13.4,0,0,0.0,27.5,0.9,36.6,36.6,0,16,
1304,25.04.2022,00:32:29,13.4,0,0,0.0,26.5,0.0,36.6,36.6,0,16,
1305,25.04.2022,00:33:09,13.4,0,0,0.0,27.3,0.0,36.6,36.6,0,16,
1306,25.04.2022,00:33:49,13.4,0,0,0.0,27.4,0.9,36.6,36.6,0,16,
1307,25.04.2022,00:34:29,13.4,0,0,0.0,26.5,0.0,36.6,36.6,0,16,
1308,25.04.2022,00:35:09,13.4,0,0,0.0,27.3,0.0,36.6,36.6,0,16,
1309,25.04.2022,00:35:49,13.4,0,0,0.0,27.2,1.0,36.6,36.6,0,16,
1310,25.04.2022,00:36:29,13.4,0,0,0.0,26.6,0.0,36.6,36.6,0,16,
1311,25.04.2022,00:37:09,13.4,0,0,0.0,27.2,0.0,36.6,36.6,0,16,
1312,25.04.2022,00:37:49,13.4,0,0,0.0,26.9,0.9,36.6,36.6,0,16,
1313,25.04.2022,00:38:29,13.4,0,0,0.0,26.7,0.0,36.6,36.6,0,16,
1314,25.04.2022,00:39:09,13.4,0,0,0.0,27.2,0.1,36.6,36.6,0,16,
1315,25.04.2022,00:39:49,13.4,0,0,0.0,26.6,0.0,36.6,36.6,0,16,
1316,25.04.2022,00:40:29,13.3,0,0,0.0,26.8,0.0,36.6,36.6,0,16,
1317,25.04.2022,00:41:09,13.3,0,0,0.0,27.1,0.7,36.6,36.6,0,16,
1318,25.04.2022,00:41:49,13.3,0,0,0.0,26.3,0.0,36.6,36.6,0,16,
1319,25.04.2022,00:42:29,13.3,0,0,0.0,26.8,0.0,36.6,36.6,0,16,
1320,25.04.2022,00:43:09,13.2,0,0,0.0,27.0,0.9,36.6,36.6,0,16,
1321,25.04.2022,00:43:49,13.3,0,0,0.0,26.4,0.0,36.6,36.6,0,16,
1322,25.04.2022,00:44:29,13.3,0,0,0.0,26.9,0.0,36.6,36.6,0,16,
1323,25.04.2022,00:45:09,13.3,0,0,0.0,26.6,0.4,36.6,36.6,0,16,
1324,25.04.2022,00:45:49,13.3,0,0,0.0,26.6,0.0,36.6,36.6,0,16,
1325,25.04.2022,00:46:29,13.2,0,0,0.0,26.9,0.5,36.6,36.6,0,16,
1326,25.04.2022,00:47:09,13.3,0,0,0.0,26.3,0.0,36.6,36.6,0,16,
1327,25.04.2022,00:47:49,13.3,0,0,0.0,26.7,0.0,36.6,36.6,0,16,
1328,25.04.2022,00:48:29,13.3,0,0,0.0,26.6,0.6,36.6,36.6,0,16,
1329,25.04.2022,00:49:09,13.3,0,0,0.0,26.4,0.0,36.6,36.6,0,16,
1330,25.04.2022,00:49:49,13.3,0,0,0.0,26.7,0.4,36.6,36.6,0,16,
1331,25.04.2022,00:50:29,13.3,0,0,0.0,26.2,0.0,36.6,36.6,0,16,
1332,25.04.2022,00:51:09,13.3,0,0,0.0,26.6,0.0,36.6,36.6,0,16,
1333,25.04.2022,00:51:49,13.3,0,0,0.0,26.6,0.5,36.6,36.6,0,16,
1334,25.04.2022,00:52:29,13.3,0,0,0.0,26.4,0.0,36.6,36.6,0,16,
1335,25.04.2022,00:53:09,13.3,0,0,0.0,26.6,0.1,36.6,36.6,0,16,
1336,25.04.2022,00:53:49,13.3,0,0,0.0,26.3,0.0,36.6,36.6,0,16,
1337,25.04.2022,00:54:29,13.3,0,0,0.0,26.4,0.0,36.6,36.6,0,16,
1338,25.04.2022,00:55:09,13.3,0,0,0.0,26.5,0.4,36.6,36.6,0,16,
1339,25.04.2022,00:55:49,13.3,0,0,0.0,26.3,0.0,36.6,36.6,0,16,
1340,25.04.2022,00:56:29,13.3,0,0,0.0,26.6,0.0,36.6,36.6,0,16,
1341,25.04.2022,00:57:08,13.3,0,0,0.0,29.0,0.0,36.6,36.6,0,16,
1342,25.04.2022,00:57:48,13.2,0,0,0.0,30.2,0.0,36.6,36.6,0,16,
1343,25.04.2022,00:58:29,13.3,0,0,0.0,30.4,0.0,36.6,36.6,0,16,
1344,25.04.2022,00:59:09,13.3,0,0,0.0,30.4,0.1,36.6,36.6,0,16,
1345,25.04.2022,00:59:49,13.3,0,0,0.0,30.3,0.0,36.6,36.6,0,16,
1346,25.04.2022,01:00:29,13.3,0,0,0.0,30.4,0.0,36.6,36.6,0,16,
1347,25.04.2022,01:01:09,13.3,0,0,0.0,30.5,0.0,36.6,36.6,0,16,
1348,25.04.2022,01:01:49,13.2,0,0,0.0,30.6,0.0,36.6,36.6,0,16,
1349,25.04.2022,01:02:29,13.2,0,0,0.0,30.8,0.0,36.6,36.6,0,16,
1350,25.04.2022,01:03:09,13.2,0,0,0.0,31.1,0.0,36.6,36.6,0,16,
1351,25.04.2022,01:03:49,13.2,0,0,0.0,31.4,0.0,36.6,36.6,0,16,
1352,25.04.2022,01:04:29,13.2,0,0,0.0,31.7,0.0,36.6,36.6,0,16,
1353,25.04.2022,01:05:09,13.2,0,0,0.0,31.9,0.0,36.6,36.6,0,16,
1354,25.04.2022,01:05:49,13.2,0,0,0.0,32.1,0.0,36.6,36.6,0,16,
1355,25.04.2022,01:06:29,13.1,0,0,0.0,32.1,0.0,36.6,36.6,0,16,
1356,25.04.2022,01:07:09,13.1,0,0,0.0,32.2,0.0,36.6,36.6,0,16,
1357,25.04.2022,01:07:49,13.1,0,0,0.0,32.3,0.0,36.6,36.6,0,16,
1358,25.04.2022,01:08:29,13.1,0,0,0.0,32.5,0.0,36.6,36.6,0,16,
1359,25.04.2022,01:09:09,13.1,0,0,0.0,32.6,0.0,36.6,36.6,0,16,
1360,25.04.2022,01:09:49,13.1,0,0,0.0,32.8,0.0,36.6,36.6,0,16,
1361,25.04.2022,01:10:29,13.1,0,0,0.0,33.0,0.0,36.6,36.6,0,16,
1362,25.04.2022,01:11:09,13.1,0,0,0.0,33.1,0.0,36.6,36.6,0,16,
1363,25.04.2022,01:11:49,13.1,0,0,0.0,33.3,0.0,36.6,36.6,0,16,
1364,25.04.2022,01:12:29,13.1,0,0,0.0,33.4,0.0,36.6,36.6,0,16,
1365,25.04.2022,01:13:09,13.1,0,0,0.0,33.6,0.0,36.6,36.6,0,16,
1366,25.04.2022,01:13:49,13.1,0,0,0.0,33.6,0.0,36.6,36.6,0,16,
1367,25.04.2022,01:14:29,13.1,0,0,0.0,33.6,0.0,36.6,36.6,0,16,
1368,25.04.2022,01:15:09,13.1,0,0,0.0,33.7,0.0,36.6,36.6,0,16,
1369,25.04.2022,01:15:49,13.1,0,0,0.0,33.8,0.0,36.6,36.6,0,16,
1370,25.04.2022,01:16:29,13.1,0,0,0.0,33.9,0.0,36.6,36.6,0,16,
1371,25.04.2022,01:17:09,13.1,0,0,0.0,34.0,0.0,36.6,36.6,0,16,
1372,25.04.2022,01:17:49,13.1,0,0,0.0,34.1,0.0,36.6,36.6,0,16,
1373,25.04.2022,01:18:29,13.1,0,0,0.0,34.2,0.0,36.6,36.6,0,16,
1374,25.04.2022,01:19:09,13.1,0,0,0.0,34.3,0.1,36.6,36.6,0,16,
1375,25.04.2022,01:19:49,13.1,0,0,0.0,33.5,0.7,36.6,36.6,0,16,
1376,25.04.2022,01:20:29,13.1,0,0,0.0,32.4,1.7,36.6,36.6,0,16,
1377,25.04.2022,01:21:09,13.1,0,0,0.0,30.2,1.0,36.6,36.6,0,16,
1378,25.04.2022,01:21:49,13.1,0,0,0.0,29.8,0.0,36.6,36.6,0,16,
1379,25.04.2022,01:22:29,13.1,0,0,0.0,30.5,0.0,36.6,36.6,0,16,
1380,25.04.2022,01:23:09,13.1,0,0,0.0,29.9,1.3,36.6,36.6,0,16,
1381,25.04.2022,01:23:49,13.1,0,0,0.0,28.5,0.0,36.6,36.6,0,16,
1382,25.04.2022,01:24:29,13.1,0,0,0.0,29.7,0.0,36.6,36.6,0,16,
1383,25.04.2022,01:25:09,13.1,0,0,0.0,29.8,1.0,36.6,36.6,0,16,
1384,25.04.2022,01:25:49,13.1,0,0,0.0,28.5,0.0,36.6,36.6,0,16,
1385,25.04.2022,01:26:29,13.1,0,0,0.0,29.2,0.0,36.6,36.6,0,16,
1386,25.04.2022,01:27:09,13.1,0,0,0.0,29.6,0.3,36.6,36.6,0,16,
1387,25.04.2022,01:27:49,13.1,0,0,0.0,28.8,0.9,36.6,36.6,0,16,
1388,25.04.2022,01:28:29,13.1,0,0,0.0,28.2,0.0,36.6,36.6,0,16,
1389,25.04.2022,01:29:09,13.1,0,0,0.0,29.3,0.0,36.6,36.6,0,16,
1390,25.04.2022,01:29:49,13.1,0,0,0.0,29.3,1.0,36.6,36.6,0,16,
1391,25.04.2022,01:30:29,13.1,0,0,0.0,28.1,0.1,36.6,36.6,0,16,
1392,25.04.2022,01:31:09,13.2,0,0,0.0,28.7,0.0,36.6,36.6,0,16,
1393,25.04.2022,01:31:49,13.1,0,0,0.0,29.2,0.1,36.6,36.6,0,16,
1394,25.04.2022,01:32:29,13.1,0,0,0.0,28.7,0.7,36.6,36.6,0,16,
1395,25.04.2022,01:33:09,13.2,0,0,0.0,27.9,0.0,36.6,36.6,0,16,
1396,25.04.2022,01:33:49,13.1,0,0,0.0,29.0,0.0,36.6,36.6,0,16,
1397,25.04.2022,01:34:29,13.1,0,0,0.0,29.2,0.7,36.6,36.6,0,16,
1398,25.04.2022,01:35:09,13.2,0,0,0.0,28.2,0.5,36.6,36.6,0,16,
1399,25.04.2022,01:35:49,13.2,0,0,0.0,27.9,0.0,36.6,36.6,0,16,
1400,25.04.2022,01:36:29,13.2,0,0,0.0,28.9,0.0,36.6,36.6,0,16,
1401,25.04.2022,01:37:09,13.2,0,0,0.0,29.0,0.8,36.6,36.6,0,16,
1402,25.04.2022,01:37:49,13.2,0,0,0.0,28.1,0.3,36.6,36.6,0,16,
1403,25.04.2022,01:38:29,13.2,0,0,0.0,27.7,0.0,36.6,36.6,0,16,
1404,25.04.2022,01:39:09,13.2,0,0,0.0,28.6,0.0,36.6,36.6,0,16,
1405,25.04.2022,01:39:49,13.2,0,0,0.0,28.9,0.6,36.6,36.6,0,16,
1406,25.04.2022,01:40:29,13.2,0,0,0.0,28.2,0.4,36.6,36.6,0,16,
1407,25.04.2022,01:41:09,13.2,0,0,0.0,27.8,0.3,36.6,36.6,0,16,
1408,25.04.2022,01:41:49,13.2,0,0,0.0,27.5,0.0,36.6,36.6,0,16,
1409,25.04.2022,01:42:29,13.2,0,0,0.0,28.5,0.0,36.6,36.6,0,16,
1410,25.04.2022,01:43:09,13.2,0,0,0.0,28.8,0.6,36.6,36.6,0,16,
1411,25.04.2022,01:43:49,13.2,0,0,0.0,28.0,0.4,36.6,36.6,0,16,
1412,25.04.2022,01:44:29,13.2,0,0,0.0,27.6,0.0,36.6,36.6,0,16,
1413,25.04.2022,01:45:09,13.2,0,0,0.0,28.3,0.0,36.6,36.6,0,16,
1414,25.04.2022,01:45:49,13.2,0,0,0.0,28.8,0.3,36.6,36.6,0,16,
